年号,月,ウ,日,グレゴリオ暦,地域,天変地異などの記事,原出典,掲載書誌
文明14,12,0,0,14830118,加賀,［臨川寺領加賀国大野荘文明十四年分年貢算用状］…壱斛伍斗五升四合、野老塚村友包四分一御年貢米、依砂、御免許、,鹿王院文書,加能史料戦国2
文明14,12,0,0,14830118,加賀,［臨川寺領加賀国大野荘文明十四年分年貢算用状］…壱斛漆斗五升、得蔵分年貢、依旱魃、且納之、,鹿王院文書,加能史料戦国2
文明14,12,0,0,14830118,加賀,［臨川寺領加賀国大野荘文明十四年分年貢算用状］…参百参斛四斗四升五合、村々荒不作、公文徴夫（符）在之、／百肆拾肆斛五斗五升七合 村々未進、同、／伍（四）百参拾五（参）斛壱（八）斗七（三）升 損免三分一、上使并沙汰人注進之、,鹿王院文書,加能史料戦国2
文明14,12,0,0,14830118,和泉,［日根野村年貢算用状］…五貫文 当損亡風干云々、,九条家文書116,新修泉佐野市史4
文明14,12,0,13,14830130,大和,自夜前、大雪下、,尋尊大僧正記104,大乗院寺社雑事記7
文明15,0,0,0,14830217,世間,此年、売買高シテ、世間ツマル事無限、疫病多クハヤルナリ、,妙法寺記,富士吉田市史資料叢書10
文明15,1,0,6,14830222,大和,自夜前、大雪下、,尋尊大僧正記105,大乗院寺社雑事記7
文明15,1,0,12,14830228,越前,河口庄、寺門使神人藤左衛門、一昨日参申、去年損免事、百姓等雖申入之、不可叶之由返事仕、月迫、致催促之間、供料二百貫文送之、此外、衣服等、如近年云々、神妙之由仰了、誠藤さ衛門高名也、…,尋尊大僧正記105,大乗院寺社雑事記7
文明15,1,0,20,14830308,大和,夜雪下（～21日）、,尋尊大僧正記105,大乗院寺社雑事記7
文明15,2,0,16,14830402,備中,［東寺書下案］（年次は推定）…一、去年々貢損亡事、如何躰ニ被申合候て、途行候哉、念比ニ可被申候、,東寺百合文書ｻ275,岡山県史20-834
文明15,3,0,28,14830513,大和,大雨下、,尋尊大僧正記105,大乗院寺社雑事記7
文明15,5,0,6,14830620,大和,夜大雨下、,尋尊大僧正記106,大乗院寺社雑事記8
文明15,5,0,17,14830701,京都,所々洪水云、,続史愚抄,旱魃霖雨史料
文明15,5,0,24,14830708,京都,陰、自早旦、烈風、如野分、終日不休、入夜猶同、終夜不休、,親長卿記2,増補史料大成42
文明15,5,0,25,14830709,京都,晴、烈風、如昨日、,親長卿記2,増補史料大成42
文明15,5,0,26,14830710,世間,腹気、近日世間ニ如此、一両日腹気事云々、,尋尊大僧正記106,大乗院寺社雑事記8
文明15,6,0,1,14830714,大和,修（終）日大雨下、,尋尊大僧正記106,大乗院寺社雑事記8
文明15,6,0,11,14830724,大和,御米欠如之間、昨日借用、召寄之、人夫五人分、番条ニ仰之了、,尋尊大僧正記106,大乗院寺社雑事記8
文明15,7,0,22,14830903,大和,祈雨、三十頌在之、三ケ日於西室也、,尋尊大僧正記108,大乗院寺社雑事記8
文明15,7,0,25,14830906,大和,為祈雨、南北郷民等、一万度、社頭与南円堂之間也、,尋尊大僧正記108,大乗院寺社雑事記8
文明15,7,0,25,14830906,大和,行向成就院、風呂在之、此院井水依日無之、然之間、風呂不立之、迷惑事也、昨日同有之云々、,尋尊大僧正記108,大乗院寺社雑事記8
文明15,7,0,27,14830908,大和,祈雨云々、岩井川八万四千基塔供養之、,尋尊大僧正記108,大乗院寺社雑事記8
文明15,7,0,28,14830909,大和,祈雨、三方神人老若罷出云々、,尋尊大僧正記108,大乗院寺社雑事記8
文明15,7,0,29,14830910,京都,暁天雨聊下、炎旱、民愁無極、,親長卿記2,大日本史料8-15
文明15,8,0,4,14830914,大和,自夜前、大雨下、,尋尊大僧正記108,大乗院寺社雑事記8
文明15,8,0,5,14830915,京都,今日、旱田毛見等、可沙汰之由、申付之、,大乗院寺社雑事記,大日本史料8-15
文明15,8,0,19,14830929,京都,自夜雨脚甚、午後雷鳴、惣而秋霖之天、可為民戸之愁者乎、,実隆公記1下,続群刊行会
文明15,8,0,20,14830930,大和,雨下、大風、小破損、,尋尊大僧正記108,大乗院寺社雑事記8
文明15,8,0,22,14831002,河内,大場堤切之、河内国大水、植松堤切之、右衛門佐所為也、野崎責之勢四千計云々、,大乗院日記目録3,大乗院寺社雑事記12
文明15,9,0,13,14831023,大和,今日、雨下、冷然也、,尋尊大僧正記108,大乗院寺社雑事記8
文明15,10,0,11,14831120,大和,若槻庄、御米算用／百十六石四斗之内／四十一石＜当年免＞…（11月7日条）,尋尊大僧正記109,大乗院寺社雑事記8
文明15,11,0,8,14831216,大和,倉庄、佃米十八石五斗之内、当年免七石四斗給之、去年ニ二斗増給之、,尋尊大僧正記109,大乗院寺社雑事記8
文明15,11,0,9,14831217,大和,夜前、菩提山ニ雪下、,尋尊大僧正記109,大乗院寺社雑事記8
文明15,12,0,6,14840113,大和,楊本庄、損免事、…今日、下司・代官并百姓等罷上、御米半分、公事半分之由申、何にも御米半分ハ可申入云々、沙汰外申状、可加問答之由、仰付給主畢、去年ハ十八石分給之畢、,尋尊大僧正記110,大乗院寺社雑事記8
文明16,0,0,0,14840206,駿河,秋大水、豆州堺、狩野川急水ニ而指埋メ、流死ル人七人、作ハ勿論也、,大平年代記,沼津資料集成8
文明16,0,0,0,14840206,諸国,諸国、疾疫流行、,室町安土桃山時代医事年表,室町安土桃山時代医学史の研究
文明16,1,0,1,14840206,常陸,大風、ハシカト云病ハヤリ、十五日（才カ）ヨリ内、童三分二死、,和光院和漢合運,東大謄写本
文明16,1,0,2,14840207,大和,立春、大雪下、,尋尊大僧正記111,大乗院寺社雑事記8
文明16,1,0,29,14840305,山城,自旧冬、此病気（ハシカ）、都鄙間流布、以外事也、,後法興院記2,続史料大成6
文明16,2,0,2,14840308,大和,自夜部、大雨下、,尋尊大僧正記111,大乗院寺社雑事記8
文明16,2,0,8,14840314,京都,暁更、雷鳴、大雨下＜次雹降歟、如其音＞、,親長卿記2,後鑑234
文明16,2,0,14,14840320,大和,楊本庄、去年損免事、于今無一途之儀、今日下司・代官参申云々、去々年ハ十八石分給之、可為其分之由仰了、只今卅五石分之由、内々給主ヘ、以定使申入之云々、以外次第也、二十五石計ハ可思案之由仰之了、…,尋尊大僧正記111,大乗院寺社雑事記8
文明16,2,0,22,14840328,大和,大雪下、,尋尊大僧正記111,大乗院寺社雑事記8
文明16,3,0,0,14840405,能登,廻一寸之霰降、大風ニ土水ヲ捲上也、,永光寺年代記,加能史料研究2
文明16,3,0,2,14840406,大和,雨下、風、,尋尊大僧正記111,大乗院寺社雑事記8
文明16,3,0,8,14840412,大和,楊本庄、去年損免、廿五石分ニ落居云々、云庄家、云下司、以外緩怠也、,尋尊大僧正記111,大乗院寺社雑事記8
文明16,3,0,18,14840422,大和,自今暁、大雨下、,尋尊大僧正記111,大乗院寺社雑事記8
文明16,3,0,27,14840501,備中,［東寺書下案］当庄（新見庄）未進之事、去自文明十戌年、至同十五卯年分、且六百余貫文分、上使相共ニ催促候て可有京進候、,東寺百合文書さ149,岡山県史20-1385
文明16,4,0,4,14840507,大和,小雨下、夜大雨下、,尋尊大僧正記112,大乗院寺社雑事記8
文明16,4,0,16,14840519,大和,近日、諸方老若多違例、殊風并ニハシカノ違例増、老躰七、八十歳之物ニ至マテモ、多以ハシカ所労ス、…,多聞院日記1,角川書店
文明16,5,0,3,14840605,大和,新免田奥方御米、円秀分事、三石ニ請申、田地水損之故也、自今以後、田地無為之儀有之者、又可増進之之由、普賢院以下取申入、先以落居云々、…,尋尊大僧正記112,大乗院寺社雑事記8
文明16,5,0,12,14840614,大和,当年、於多所、他郷、病悩興盛之由風聞、,東寺百合文書,大日本史料8-16
文明16,5,0,20,14840622,大和,近日、炎天之間、耕作難成、仍旧願最勝之頓写事、近日、可有果遂之由一決、…則今夜雷電、大雨、及数剋畢、,多聞院日記1,角川書店
文明16,5,0,20,14840622,大和,夜前、大雨下、吉雨也、,尋尊大僧正記112,大乗院寺社雑事記8
文明16,5,0,24,14840626,大和,近日、奈良中、ハシカト云違例ハヤリテ、人多死云々、,政覚大僧正記,大日本史料8-16
文明16,5,0,27,14840629,大和,大雨下、,尋尊大僧正記112,大乗院寺社雑事記8
文明16,6,0,2,14840703,大和,今日、令帰洛、依大雨、不叶通路之故、令逗留云々、,多聞院日記1,角川書店
文明16,6,0,3,14840704,大和,自今春、疱瘡并ハシカ、以外増、七、八十歳之物ニ至マテ病之、於小児者、不及言者也、随老者病気大事也、他国ニハ、多以令死去、於当国当所者、依ハシカ死去之物少シ、又三月末四月初比以来、疫病以外増、殊南里ニ増云々、多以老若失命者也、於他国者言語道断疫令増云々、随而死去之事ハ、他国之事一里二里而開ル在所在之云々、…,多聞院日記1,角川書店
文明16,6,0,11,14840712,山城,都鄙間、疫癘流布云々、,後法興院記,大日本史料8-16
文明16,6,0,22,14840723,大和,伝聞、南都病気流布、以外事云々、,後法興院記,大日本史料8-16
文明16,6,0,27,14840728,大和,大夕立、,尋尊大僧正記112,大乗院寺社雑事記8
文明16,7,0,0,14840801,京都,旱、,新撰和漢合図,大日本史料8-16
文明16,7,0,6,14840806,大和,能登・岩井河、両河之用水、如前七日七夜、自来八日大切之間、可被下四十八丁ニ分、,多聞院日記1,角川書店
文明16,7,0,27,14840827,会津,大風、夜半ふき候て、八幡之御前のいとさくら、おれうせ候、あいつ内のてんはく、そうして一夜の内出水にて、諸人めいわく仕候、,塔寺長帳,会津坂下町史Ⅱ
文明16,7,0,27,14840827,京都,大風吹、未刻止、,後法興院記,大日本史料8-16
文明16,7,0,27,14840827,会津,大風、諸穀枯、,会津旧事雑考,大日本史料8-16
文明16,7,0,27,14840827,伊勢,大風、,氏経神事記,日本の気象史料
文明16,9,0,21,14841019,加賀,入夜、自加州、注進損亡水云々、八田（中院領加賀八田荘）進目安、,十輪院内府記,加能史料戦国2
文明16,10,0,18,14841115,大和,新木庄、損免事、清三郎参申、十五石分給之、徳米十六石六斗九升也、名田九丁二反＜五名＞,尋尊大僧正記114,大乗院寺社雑事記8
文明16,10,0,21,14841118,大和,新木庄、算用状奉行進之／五十二石七斗六升＜五名分＞九丁二反半田地／此内…十五石当年免…（24日条）,尋尊大僧正記114,大乗院寺社雑事記8
文明16,10,0,26,14841123,丹波,［中沢元基書状］（年次は推定）就御寺領（大山庄）損毛之事、地下よりいろいろ申を、これ［　］かたく申候へ共、一円不可有之旨わひ事候、見及候へハ、地下［　］申候も、けにもにて候間、ちう進申候、…あわれおほしめしやられ候て、損御やり候て、被下候へかしと存候、かやうの事ハ、後年あるましき事、引懸なんとにハ不可成儀候、,東寺百合文書に41,大山村史363
文明16,10,0,30,14841127,大和,若槻庄、損免五十二石給之、去年□ニ、十一石増也、希有事也、,尋尊大僧正記114,大乗院寺社雑事記8
文明16,10,0,30,14841127,大和,狭竹庄、損免、使舜信参ス、如去年、損免給之、得米六石云々、,尋尊大僧正記114,大乗院寺社雑事記8
文明16,11,0,22,14841219,大和,伶人之事、依当年之穢病、九人之分令逝去了、…結句、穢病又餓死之間、祭礼之所役子共濁穢之間、令欠如、無力任先例…,多聞院日記1,角川書店
文明16,12,0,20,14850115,山城,［二十一口方評定引付］ 一、上野損免之事、一石可給之事、,東寺百合文書に24,東寺文書4
文明16,12,0,20,14850115,丹波,［大山庄一院谷名主百姓注申状］（年次は推定）…抑就損免之事、度々申上候処、不預御返事候、無御心元存候、当年者、如御存知、可為皆損候、更々非緩怠之儀候、,東寺百合文書に27,大山村史364
文明17,0,0,0,14850126,天下,天下大疫兵、兵乱、,永光寺年代記,加能史料研究2
文明17,0,0,0,14850126,甲斐,春ツマル事無限、但、売買吉、,妙法寺記,富士吉田市史資料叢書10
文明17,0,0,0,14850126,大和,今度、国炎旱之儀、百姓等悉以かんにん、一向に難叶候之間、…御徳政之事、色々歎申上候、,法隆寺文書,旱魃霖雨史料
文明17,0,0,0,14850126,駿河,十七～十八年、両年ハ、川瀬替り、諸々破損ニ付、年々水除普請願諸々川除普請致候、,大平年代記,沼津資料集成8
文明17,0,0,0,14850126,讃岐,夏、旱魃、,讃岐国大日記,大日本史料8-17
文明17,0,0,0,14850126,讃岐,秋、大雨、水損、,讃岐国大日記,大日本史料8-17
文明17,0,0,0,14850126,京都,炎旱、,祐辰記抄,日本凶荒史考
文明17,2,0,13,14850308,大和,雨下、大雪、,尋尊大僧正記116,大乗院寺社雑事記8
文明17,2,0,13,14850308,大和,雨・大雪、仍薪無之、,大乗院日記目録4,大乗院寺社雑事記12
文明17,2,0,14,14850309,大和,依沙雪、大門能無之、召寺木守、芝上之雪雖払之、可沙汰様無之間、無力閣之、,尋尊大僧正記116,大乗院寺社雑事記8
